uuid,date,review,rating
cc38aee4-029b-4c27-8fc1-bd8da3eb9ae2,2022-10-18 20:32:06,oh right you tell me how something can be validated for over a year and then all of a sudden not be adequate enough for verification. also explain how a headshot that works one minute doesn’t work the next minute this app has some serious issues and the developers need to fix it or else how is anyone supposed to use this app if you can never upload a photo. this is beyond the worst experience I’ve ever had with any app.,1
e7004529-efc1-4e76-bab0-832e0740ee03,2023-02-13 21:49:59,I’m getting married to someone I met on bumble 😭and honestly i didn’t even know what bumble was until my coworker told me about it but this was second date on this app and bam! Next thing you know our wedding is on July 20th 2024😘 thank youuuuuu,5
abecf668-0227-4095-8dde-ca3840a732fc,2022-12-13 04:13:17,"I’ve only just downloaded bumble a few days ago, but I’ve been experiencing a ton of freezing and glitches. Every time I accidentally hit the Beeline info tab, it freezes the whole page and I have to close out of the app and go back in. If you swipe out of the app to go to the home page without closing it fully, when you return to the app it’ll be frozen again and you’ll HAVE to close the tab fully to get back in. 
Other than that, I feel the algorithm has been helpful so far, and though there are more rules about the profile pictures allowed on the app than tinder for example, it’s not annoyingly so. I like the extended profile style and the questions make for interesting conversation starters.",3
f4c28cdf-1e18-4df1-b8e0-d94cfcc8a160,2022-01-07 04:13:59,I have been using this app for about 3 years now and unless you pay don’t expect to match with the person I’m not saying you won’t match with people you do but the time goes by and they never responded probably because u match with them 2 weeks after they match with you so for the best experience you will have to pay,3
9ad37c90-0165-472d-8d21-d8c4e33d4133,2023-06-01 03:56:23,"Not only is this site a desperate ploy for party-line “feminism”, but the user experience is wrought with ad pushes, fake notifications, and obviously, ads for purchasing their premium products. To top all of this, they will withhold your potential matches from your feed until you pay for their premium service. I really tolerated all of the other nonsense until I got fed up with the bumble ads popping up on my Lock Screen throughout the day. To everyone, I hope you find something better",1
9ffbe5d4-5066-4751-9e20-91c52756a017,2021-11-20 13:11:35,"There are so many areas of improvement needed
To name a few
1 why limit my searches to your set number of available partners? I should have unlimited previews
2 you allow partners to post their profile without answering profile questions. This this ruins my view of partners as the defined categories I set are not adhered to by others
So I am forced to erase all my parameters just to see the availability of potential partners. So in truth the number of available true partners is very limited
3 omit the women whom have noticed me from my search for partners. Once i go on search you place those women at the forefront of my search. Thats unfair as it hasnt given me time to look at their profiles

To name but a few",1
a526012e-88d3-44ef-b336-1e598b3dfc5f,2022-06-14 16:18:19,"I’ve use the app for a while now & while the idea of a woman messaging first isn’t a big deal, the guidelines for photos are ridiculous. I see plenty of men shirtless or in swim trunks while not in a pool but their photos are still allowed. I live in a warm place where you are constantly in a swimsuit so a lot of my pictures reflect as much. However, per there guidelines, these photos are removed due to me being in a swimsuit while not in a pool. That’s not only ridiculous due to me wearing a one piece, it’s verging on sexism that men are allowed to be equally as unclothed but can keep their pictures.",3
03e15b86-5332-473c-9829-871a32d60899,2022-03-24 00:59:35,"It’s awesome that it asks however when asking who they should show your profile to there are only two options men or women and it won’t let you select both. And there’s not a both or gender neutral option, which means I assume you’re asking do you have a male anatomy or a female anatomy. Kinda disappointed and not sure if I want to continue using the app because I’m unsure if my profile will be reaching the right audience",1
35efc987-9ab4-42fe-9972-d00fc09cb0c1,2023-08-12 23:24:37,"If you’re a guy who lacks confidence and needs a woman to make the first move, then welcome home to Mommy. If you’re a girl who has bought into the victim oppressor narrative but is fine with controlling and dominating men, then this app is for you, actually all dating apps were made fore you. Except for one thing, the best men left apps a long time ago and are looking for relationships elsewhere. Not because they want to go back to a time when men dominated women, but just because they want to be in equal footing, and feel free to embrace the positive side of their masculinity. Like being bold, decisive, courageous, protective. How can you do this when apps like Bumble force you into a submissive posture and give women too much power to kick men off the platforms for acting “inappropriately” as defined, or not, by women. Are women happier with this new found power? Not in my experience. Statistically, they are opting for other women, or dogs, or seeking out therapists to figure out why they can’t achieve satisfaction in their relationships. And apps like Bumble are part of the problem. But the good news is that this is mostly a US phenomena. So update those passports boys, because it gets much better as soon as you cross the border in any direction except North 🇨🇦 hahaha. And we’ve got a great group of men and women working on a solution to dating app disertification, so stay tuned.",1
9f90d49a-dfa0-4889-b96c-657c8aa83936,2021-12-12 14:47:54,I’ve had a lifetime sub to this app for a year but never used it. I not only heard but saw that swiping left on too many people causes your profile to be virtually tucked away and dead. So participating with the app on that part is non existent with me while I am looking for either man or woman it still dose not jive well with me that the app is primarily focused on woman alone. A minor complaint but it definitely makes me feel unwelcome on the platform.,3
e64b5283-fcad-4399-8e0d-f774586300a1,2023-07-03 19:36:42,I have been trying to get my account verified with the photo for a week now keep getting the run around with support they said it’s fixed once I logged in something with this photo just find a different dating app as they do not have live reps to even help with issues with even getting the account started. I have the same smile. I recommend just snapping a picture for profile so you will have on same clothes and all but shoes to say that will work as I asked for my profile pictures to be removed and I still keep having the issue mind you I have also connected my Facebook which I didn’t want to and still not verified.. I SAY FIND ANOTHER DATING APP THIS ONE BOGUS SEEMS,1
1b447d81-7146-4fca-b136-fb0473cc9adc,2022-03-22 23:59:53,I used this app before but deleted it and then reinstalled The app when I visited Raleigh for 3 days and I met the love of my life on the first day. That was about two years ago and I just got back from taking her to Paris to propose to her….so yea there’s that.,5
ac5c4cfe-57a4-4133-88b5-ae9366f3af97,2023-09-10 13:28:18,"Bumble used to be the best app out there — in a world where everything is owned by the super greedy Match group. But over the past year, I have noticed them slowly going down the rabbit hole of valuing money over helping their users build meaningful connections.

They’re taken away the two free advanced filters for users who are not subscribed to Bumble premium, meaning if you’re looking for a relationship, certain values or anything else, you’ll have to swipe through a sea of people who do not meet your wants/needs.

Even when you pay, which I have, they continue to show your profile to men who in no way shape or form meet your filters, which is frustrating. Once my pay period is up, I will be deleting this app for good.",1
a6f3c532-bd04-4264-9969-c2a35e1eda45,2023-02-28 18:33:17,"Great app, plenty of talent and if you do opt for any of the upgrades available for purchase, I have found them to be well worth it.",5
993c961e-a4d1-4c37-b61c-f19041d927bc,2022-02-07 03:20:32,"I think all dating apps has its pros and cons but what Bumble lacks is putting it behind apps like Tinder (I hate to even compare it to Tinder) and Hinge. For example, Tinder at least has the feature where you can search numbers through your contact list and block them from seeing your profile in the app. I wish Bumble had a similar feature because you do see a lot of the same user profiles in most of the dating apps and I’d like to be able to block someone that I didn’t necessarily connect well with or from having a family member or coworker see my profile. Also the 24 hour match feature where the woman has to message the guy first and wait for him to respond during that time or else the match completely disappear is just not right. I sometimes go days without checking the app because I’m busy with work and life in general or choose to take mental breaks, before logging back on and then finding my “match” has disappeared. I’ve lost many potential matches this way or some that I’ve messaged and they don’t respond with the 24 hours. At least give the woman (who has to message the match” an option to extend that message time so that maybe when the guy logs back on, he has a chance to see the actual message.",3
cc907fac-9089-4b38-8e9b-f80c44462e6b,2023-04-24 15:18:17,I don’t think it’s fair that I paid for Bumble Premium and was disappointed. It says you get a spotlight every week HOWEVER if you didn’t use the one from the previous week it doesn’t stack. So I was saving my spotlight and waited another week so I could use the 2 spotlights I’m entitled to but end up finding out it doesn’t stack so I essentially didn’t get to use the spotlight from the previous week. I feel cheated out of a spotlight that I could’ve used and if it gives you a spotlight every week it should say you need to use up your previous one because you’re not gonna be able to stack it with the one from the following week.,1
5320b3fe-1cdb-46c1-9a99-3baed3e10125,2022-04-08 15:02:32,"Someone used another person’s pictures and created a fake account. They really played me, made me buy into their whole story about how they’re a neuroscience post doc researcher at OSU, naming buildings on campus where they had labs, etc. They were using all the buzzwords and lingo a neuroscientist would and I fact checked everything they were saying, so I wouldn’t doubt that part is true. It went on for two days until they finally came out and told me they’re not actually the person in their profile, that they were just trolling me, and calling me gullible for believing them. I cussed them out in literally 6 words and reported them. It was so depressing and I felt like an idiot. Then get this… Bumble bans ME?! I reached out to customer support and they said they “investigated” it but they’re still going to permanently ban me because the company is “rooted in kindness, respect…” If they actually read through our entire conversation history and did their job right, they would know how royally they messed up and have it completely backwards. I am just appalled by the whole thing. I also paid for the premium membership which I’m sure they’re not going to refund me for, so add getting robbed to the list.",1
52f14ad7-490d-4b8a-aaa3-9bd0149c19a2,2023-04-12 17:26:28,"Bumble flips the social norms so women get to make the first move, however many women still want the man to make the initiative and first move making any match on bumble pointless. 
From the point of view of the women friends I know that have used this app, they’ll likely get ~100 matches in a day and of those they’ll decide which 2 or 3 they actually want to talk to and leave the rest to expire. What’s the point of ‘swiping right’ if you have no intent to contact them.",2
b49174eb-b41a-4dad-8ebc-62c8e4330278,2022-03-27 20:34:53,"I find a lot hilarious that bumble has recently started asking me to give my matches some sort of information about myself (past what’s already in my profile) to help them send the first message. I love the idea of girls messaging first but only ~1/20 of my matches say anything more than “Hey”.

This new feature completely defeats the whole business model of Bumble imo. I use almost every character in all three prompts in my profile so if that isn’t enough for a girl to start the conversation then maybe the idea of this app is slowly failing and I just need to go use a different dating app.",2
e9a63e6b-9838-49c9-ac27-dc85cb438ecb,2021-12-01 13:29:33,"I suppose I sort of understand the ladies are given the opportunity to communicate first because there are so many stupid males (not men) who don’t know how to act. But it does put a burden on the gentlemen who frequent the site in that we are deprived of the opportunity to initiate respectful communication. In the proper role of leader, just as asking to take a lady in a date or proposing marriage, initiating conversation should be on him. If she chooses not to respond that is certainly her option. And those males who don’t know how to act should be given a warning if they are complained against then barred if it continues.",3
688a88e7-f57f-41cb-a774-3425ff9e5db2,2021-11-17 15:54:13,"So I’ve downloaded this app several times and I’ve been banned 3 times because I am “not older than 18” I’ve tried with my email, phone number and Facebook and the 3 time I’ve been banned. It is very frustrating that just because I look young they assume my age and tell me that I’m not older than 18. I contact the support team and they were like “oh yeah we blocked u because ur not over 18, and if u think it was a mistake you’ll have to send an ID” I TOLD THEM SEVERAL TIMES THAT IM WILLING TO SHOW MY ID CAUSE I AM FREAKING 21, they never apologized and treat me like I was a teenager when I’m obviously not. 
I had the same problem with tinder but they were so nice and apologized for their mistake, they never treated me how bumble did. Such a bad costumer service",1
08c74f64-abdb-4c85-8e1e-f0b1c2dfc739,2023-05-10 14:23:30,"I’ve been a loyal paying customer since Bumble’s inception with a multitude of positive experiences had. Unfortunately, it appears I’ve suddenly been banned without rhyme, reason or a refund for my paid subscription I just purchased last month. What makes it all worse is the utter lack of response from every single channel— from creating a ticket literally designed specifically for figuring out why an account is banned, to direct messaging on twitter, I have received absolutely no assistance. Refund me for my purchase, or renew access. It’s one or the other. All else is illegal and will be pursued further as such. Judging by the myriad of identical instances throughout these scathing reviews, I would prepare for a Class Action Lawsuit coming your way.",1
28e3a0ba-46ec-498d-863c-d58edd276461,2023-02-16 05:32:55,"The app is fine, but no matter how many times the two men (one who sexually assaulted me and lies to women as a habit, and one who found and harassed me on other platforms after I blocked him) get kicked off for their bad behavior, they keep showing back up in my stacks.  These men should not be on dating apps and they keep getting around the bans.  It’s traumatic having to see them pop up over and over again even after I’ve blocked them multiple times.",3
0d5a8562-0553-4e50-8a37-47ef8caecac0,2022-03-26 13:51:18,When I initially joined Bumble I liked the idea of messaging first but now it’s irritating because sometimes I don’t get response back. When I do get a response back they last maybe a few messages then nothing like they think it’s alright to end it without saying anything. I wish it went both ways were the guy could message first because that would let the person know it could serious if he started the conversation. Overall it’s good dating app that brings awareness to present day things and a good way to make friends or more it just takes time to weed out the bad apples to something good.,3
0a2f5ece-e921-487f-9881-28b06f688474,2022-02-02 19:07:45,"Like almost all of these dating apps, they don't care about you meeting people or making meaningful connections. Dead giveaway is the fact that you anything of value is behind a paywall (10 swipes per day, not to mention Bumble is ridiculously overpriced). Certain features like spotlight are understandably going to cost extra but I’m not paying you for a “backtrack” on a stranger due to accidentally swiping left lol. Better environment than tinder but worse features and most certainly a worse app.",1
7f3dc4f7-de68-416e-906b-d2a7a753fa4f,2023-05-03 00:22:40,"The gesture detection is AWFUL. Literally half the time I wanna scroll down someone’s profile, it swipes left and they’re gone forever. Beyond pathetic UX from your talentless hacks you call engineers. Fire them all.

Yeah no I just swiped for another five minutes and I literally just can’t stand it anymore it is just so clear that you are desperately trying to force user error so that you can compel users into buying your premium service. This kind of emotional manipulation is frankly, vomit inducing, and every single one of you involved in it should feel ashamed and not be able to sleep at night.

I’m deleting this app, and I literally never using it again and you’ll never get a single cent out of me. And every single time the topic of dating comes up I will make sure to rip this pathetic app to shreds so that people do not use it.",1
40c6114a-19fc-4899-abf2-09b4784c9332,2023-01-02 22:53:08,"So it’s been a few years now since I’ve used this app, we have two kids and married last year, but this is the introduction that led us to meet. We both did long distance hikes the same year, me PCT and him AT, and coincidentally should have met, but this app helped make the connection!",5
eefe74b2-eb15-4aff-9992-a3da71decc3d,2023-07-13 19:44:29,"After a year of using Bumble, my POV is that matches that end up as long term relationships and beyond are closer to winning the lottery than a realistic possibility. If you’re into browsing an infinite deck of cards, this is the app for you. Bumble by design locks things behind a paywall such as an accidental swipe. Matching is treated like a game of numbers that result in many men never hearing back from women who they’ve matched with - but you can pay to match again. You are better off trying the real world, or a more premium dating app unless you look like a supermodel. Treating everyone like a commodity in an infinite swiping list isn’t a great way to look at and assess your next romantic partner.",1
9623e399-681a-44cb-8e2a-f611dd57555d,2023-10-20 10:55:42,"The free version requires patience, but we can't complain: it's free.  I paid for the overpriced ""premium"" version  with their ""best photo"" algo turned off.  Even so, I didn't find out until two weeks later (from a co-worker) that Bumble chose my least-desirable fourth photo instead of the picture that I chose (that was marked ""main"") as the profile pic. Their customer service insists there was no bug and that I don't know how to use the app.",2
f5385118-9dd9-4b73-903c-2b9a463ced10,2022-08-09 04:25:23,"So to keep this short, i basically had an account a while back and everything was going good for about a month. After that month, my account was blocked with the reason that i was reported for trying to “buy or sell” which, one, was not true. So fast forward to about a few days ago, I made a new account and everything was fine until TODAY i open the app and I’m blocked again for the same “attempt.” I do not understand why this keeps happening, especially because i went through verification and everything, but it’s annoying and needs to be fixed.",1
2746c257-5549-4e7b-883d-2d48dcfbebac,2022-06-30 09:23:50,The app is good I used it for a while deleted it then went to reuse it and It keeps saying I need to add a photo over and over again I’ve deleted the app 4 times now and the problem is consistent. Can’t do anything swipe 1 person maybe go to account settings and the alert pops up and won’t let you pass unless you upload the same photo for the 3rd and 4th and 5th time. I’ll move to another app for a while hopefully y’all get your app fixed,3
6b12cfa3-1ecf-4d84-aa55-6dbd754ac7b2,2021-12-19 21:35:08,"I’ve been a user on bumble now for a while, one of things that this app sets apart from the others is for the ability to set specific filters (so you can see people that have similar interests and beliefs as your own). For the last 3 years or more you’ve able to select up to two different “advanced filters” for no cost. However with the latest update now in order to get any “advanced filters” you either have to pay $20 every week or $40 every month. I understand Bumble like any other corporation wants to make a higher profit, but I think being able to get two “advanced filters” or even just one is reasonable. After this change it makes me no longer want to use this app anymore, if I’m gonna pay for a dating app I would rather pay for a higher quality app like Eharmony.",2
ea173ad7-9fd5-4683-a82e-dfcafebb63d0,2022-08-10 12:42:44,"I hate the idea of a business manipulating peoples emotions for profit but, here we are. Basically if you sign up for bumble (or many other dating apps I presume) you will be quickly hit with more likes than you would even imagine. After you pay for membership, you will find out many if not all are either fake or don’t actually communicate. After you pay you will also find, where you were overwhelmed with likes, and the thought that maybe just maybe you could make one meaningful connection, we’ll say good bye to the likes, they stop. If I had more time I would LOVE to start a campaign to rise against this manipulation, these apps/companies don’t care 1% about your happiness or making real relationships, just another money grab. Please, I hope to help at-least one person save their money, it may be hard but it seems internet dating has deteriorated. Go into the world and meet people the old fashion way, best of luck!",1
04ded485-79a1-453b-bec8-4ea2e501eea5,2023-03-02 17:43:02,"The only thing more predatory than the people who use the app is their subscription renewal model that you’re forced into if ever signing up for premium. It seems like primarily fake accounts with limited search results and they advertise seeing potential matches with premium. I hadn’t realized the premium subscription automatically renews and cancelled within a few hours of the renewal the following month after realizing it was a scam to begin with, only to find out there is no means for a refund. Any other company with automatic renewal will handle disputes given these circumstances, but bumble seems to be scraping by off revenue from unaware customers. Save yourself the time and effort and use any other dating app that isn’t backed but some money hungry company with no customer support. Trash",1
ae37f394-9a7c-4358-9e40-f92ba1352d97,2022-08-28 03:16:13,"Listen here buckaroo *said menacingly* I have a few suggestions. I think it would be nice to be able to emoji react to someone’s message, send videos from camera roll; (how is this person to know that I’m super cool and go to awesome shows without proof), and I think the gif game could be revamped. I am very funny but hard to convey without the proper gif ya know. Anyways I told my recent match that I would write this review and when those things are fixed I will come back and re rate. 

Much love from someone looking 4 luv. Kthx bye 😋",3
3ee1652d-d480-484b-ab33-dcbe888a382b,2021-11-21 03:10:24,"Bumble is consistently the worst of the major dating apps on the market. 

User base:
In all the years I’ve had Bumble, I’ve gotten I think two matches, and one of them never even responded. For example: right now I supposedly have 26 likes (I don’t pay for the app), but despite all the right swiping I do, I haven’t had a match in so long I’ve lost track of time. Even when I had a paid subscription, only one of all my matches actually messaged me. I understand the gimmick is to let the girl message first, but in my experience most girls don’t message first so the whole point of the app is a drawback 

User interface:
Standard tinder ripoff, but the swipe function is so ludicrously sensitive that I often accidentally swipe just because of the way I’m holding the phone. 

User experience:
I get daily notifications from Bumble, usually multiple a day, and it gets very annoying. I like that prompts are an option but a significant number of profiles don’t answer any of them and are usually only a couple words.

Summary:
Inactive/unresponsive users, annoying amount of notifications, almost no matches despite almost daily notifications that I have a new like, all in all just a frustrating disappointment",1
dd5f4f48-dc7c-4e04-b139-b9082eadfcf8,2022-02-13 02:55:59,"The chat within 24 hours feature is nice to get the ball rolling if one struggles to initiate conversation, but it’s detrimental to those who don’t go on the app every day. I’m sure it’s good for the bottom line to keep people checking in on the app, but why should one have to in order to chat with people they've matched with? App isn’t worth it, there are plenty of others out there who don’t require constant surveillance.",2
99f961ac-bfe6-4618-82c8-ee712b043a5c,2023-06-27 15:53:18,"It would seem bumble app trying to challenge the tinder mentality, what i mean is the function where they dont allow you to talk to your match unless she or he talked to you first. The problem is the app is infested with people from tinder with the “you be the first to talk to me” kind of mindset which creates a paradox on both ends and ends up on one who cant send a message because of the app rules and the other clueless about the rule or with egoistic tinder syndrome no wanting to talk first. You see how problematic this rule is? No one gets what they want. Did you guys even study this feature before implementing into the app? Also the long time wait for me to open the app stuck at “premium” screen… how you guys going to compete with other apps with these childish rules..",1
3890d93e-865f-4a6d-ab0c-ceea82c74fb3,2023-05-06 04:21:03,"Once a great concept 2012 and again in 2020 this was made to find your soul mate by connecting your similarities and values together. Now it is used to make you feel good in society, hook ups, and looks. It has lost its concept due to the abuse of people face it if you’re looking for love or friendship grow a pair. It gives you confidence, social skills, and at the end you feel better remember if you get rejected don’t take it hard use it as improvement.",1
96a83034-18ee-4d08-81b6-32892f5f570a,2023-09-11 22:37:23,"I’ve had more success on Bumble than any other dating app. That’s the one good thing I’ll say about it.

The app, unfortunately, is ludicrously paywalled to the point where it’s functionally unusable when it’s “free.” When you use the base version, you get barely any likes before you get a message along the lines of “you’ve reached your like limit for the day, please give us more money in order to continue using the app!”

All the times I’ve had success with Bumble was using the upgraded app to where I can just see who liked me. But I can really only justify the (outrageous) cost from that service when I’m in an area for a week or more.

TL;DR I wanted to go on a nice date tonight (flight was canceled) but Bumble capped me after like 20 or so right-swipes so now the app is functionally dead unless I feed it microtransactions. Shame on Bumble",1
b11189bc-5fa7-44f0-b0a8-2370990edf1a,2022-09-21 16:42:01,"I’ve heard good things about this site and I’m looking for a real relationship so I downloaded this app the next day after download I had a like and was excited to see who it was, but as soon as it said I need to go to premium to see who it was my heart sank that’s how they make their money bring in desperate people have them see they have a like and make them pay. I’m heart broken that I didn’t get to see  who like me. Screw this thanks for toying with my feeling bumble.",1
27ad5777-c41c-4874-afd6-e89340f5eef9,2023-01-06 02:32:36,"For someone like me, who is very very new to the dating scene, I am genuinely happy that this app exists the way it does. 

In my prior experience with other apps, I have almost always felt anxiety and overwhelmed because there are so many people coming from multiple directions with pick up lines and wanting to meet up within a few lines of conversation. If I can compare that feeling to anything, I’d compare it to the feeling of being thrown into a back of starving wolves. It’s overwhelming, anxiety inducing, and scary.

I am very grateful that this dating app exists because I have felt the safest here.",5
9b3a8aed-b041-4789-a5ab-e7fa3859fa5b,2023-10-22 14:41:32,"I’m a paid member, so I feel my review should hold more weight than those who are using the free features…

What annoys me most about Bumble, is that the location or where the person is from is at the bottom of their profile. After you read their profile and seen their pics and now you’re interested, you realize this person is not local and their just traveling in your area. The location should be at the top of the page to save us time and we can move on to someone else who are either local or live nearby.",1
94b5cf5c-736a-42e2-b51f-2d2c6bc1921f,2022-03-30 19:25:40,"In an electronic age as much as I despise technology I can respect the value of finding your person whom we may not bump into at the grocery store.  Bumble does this best they are leaders in this arena and offer everything your own device would such as talking, texting and video chat with the added security of protecting ones private phone & address until you feel comfortable enough to give it.  I also appreciate the feature of hiding people you simply do not want to pop up again in swipes as well as the opportunity to report unacceptable behavior! Bumble listens! There is so much to appreciate about Bumble. To me they have it covered in the details that really matter.  Safety, security responsible and respectful behaviour.",5
e31936ae-b422-4977-a1f8-463724516b94,2021-11-29 03:40:45,Seems women on here tend to promote more there social media so they won’t have to make the first move. You can swipe all you want but won’t guarantee you a match or convo. Kinda defeats the whole purpose of this app matches are rare on my end they come but sometimes don’t even bother replying back. I wish they where a system that rates reliability of women on how much they conversaste with guys. As the love era progresses into this fast quick love so should some sort of regulations that keeps guys and girls aware of who we’re talking too. Realizable texted not so much of a talker etc just more details pretty pictures and bios can only say so much now a days.,1
ea13283d-5628-4856-bdde-ec4fe13cf4ec,2023-10-09 07:58:09,"Bumble it’s self is alright, it’s easy to use and it has a lot of ways to make profiles stand out

That being said, I wish it had a requirement to fill out more of the profile so you actually know anything about a person. Almost every guy on there just as one pic and the only thing listed on their profile is that they are male. 

It would also be nice to have it give you more profiles once you’ve gone through your 5-10 a day. If the only thing people are giving is their looks and they won’t put any effort in, I’m not compelled to like them, and even if I put down that I’m looking for nb or ladies I get a bunch of straight guys anyway. 

It also costs 22-40 bucks a month just to put filters on your search like not wanting to date smokers. I have asthma, it’s a health hazard to me and the fact that I can’t even mark that off really limits the number of people I’m getting that put anything in their profile, don’t smoke, in my age range and distance markers, that might even get a shot to view my profile. 

Come one bumble, just be better.",2
0f9e74e9-5e31-408a-bad0-bc93c62cccd3,2023-08-26 17:56:40,"As with all dating apps, this one exists to extract the maximum amount of money from people by ratcheting up expectations and creating “I need to know” moments. Most dating apps extract money mostly from men, so I presume that bumble’s great innovation is that it extracts money from women, too. 

I have no problem paying a fair price monthly for a service. But this industry preys on people’s desires with ridiculous fees. And once you get into the excitement of the (worthless) free version, you either pay up or get not a single ounce of value from the time spent on the app.",1
f7068c8d-2d2f-473a-9ec1-f3b531c20bf9,2023-06-27 09:25:11,"I had to delete my account because I added a singular new photo and my app couldn’t handle it. Every few seconds, it would pull up a window forcing me to add another photo, telling me I had no photos on my profile. I had three photos to start with, but the app was completely convinced I had no photos uploaded, to the point where I could barely navigate the menus, with the “upload photo of yourself” prompt appearing in literal seconds after uploading a photo. 

Tried to start again after successfully deleting my account, and it’s not spamming me with a message to upload anymore, however almost every single photo I use, Bumble won’t recognize my face. The best photos of myself, with a clear face shot, and I cannot use it as my profile photo. However, a photo with me and my nephew where my head is halfway behind his as he stands in front of me, works just fine. I had had enough of the absolute unnecessary nitpicking of what I can and cannot use for photos, when no other dating app I have ever tried, ever forced me to use or not use whatever photo I wanted. It’s insane. Won’t be going back, I’ve spent money on this app that I for sure won’t be spending again.",1
c86d8332-a463-4865-bdc9-3482d7f85a99,2023-03-13 22:07:20,"It’d be one thing to pay for the service, but the price is outrageous. It’s very easy to miss notifications, and ofc people get fed up with missing messages & limited daily swipes, so they go off it - so there are all these phantom profiles lurking around taking up space that no one seems to check. Then once in a blue moon someone logs back on & likes your profile but you don’t see the message unless you’re logging in every day - within 24 hours it disappears. You have to live on this app for it to work well, and this reduces the user base, making it ultimately less effective. The price to reconnect after the 24 hours mark is currently exorbitant, and no option to pay for one single missed connection.

That said, I made one friend on here & that was cool.",3
ba9744be-910a-4db4-9211-8e64b1e45850,2023-05-06 17:28:54,"The concept of the app is beautiful 
But the cost of it is literally way to much 

It was never like that back then but respectfully I can’t afford this I wish the cost made more since unfortunately I’ll have to delete the app I really just wanted to meet bff. 
But the app I’m sure is nice once you agree to the subscription",3
446a8143-afae-41de-b641-3254dffe59a4,2023-08-19 03:20:48,"Alright, I get that 99% of matches are based on physical attraction, but compliments were the only way for guys who don’t look like supermodels to stand out on this app. The only (rare) times I ever got matches came from that system, and now the development team is being even more stingy by eliminating the one free daily compliment. Why are you promoting an even more shallow dating experience than you were before? Not that it means anything, but I’ll be deleting this app for good now and moving onto Hinge where people can connect with more than a heartless swipe.",1
1a943811-a293-44ae-9df7-0411d6cabf4e,2022-04-17 14:14:25,"Bumble used to be usable as a free app because you could at least filter out bigots. Imagine being LGBTQ in an anti-LGBTQ (Republican) region and no longer being able to filter out people who literally say your lifestyle is an abomination! And imagine you cave and finally buy premium to hopefully meet another woman, and all of your likes are conservative, he/him men, when men shouldn’t have been able to see your profile in the first place!!!",1
da6acb30-ceae-43aa-9a4f-9fe1a13b280a,2022-09-04 23:59:44,"Trust me this app doesn’t work. Youre limited on how many swipes per day, no one who likes you back will send a message, and they only have 24 hrs so if they don’t message you it’s done there’s nothing else you can do without paying for premium. Overall this app is supposed to be about women making the first move but whenever they do it’s either “hey” or nothing at all so save whatever dignity and pride you have in yourself for another app that actually does better.",1
a3a0f7ac-8170-4d3b-9dff-49bf07dbb4ed,2023-02-27 03:45:23,"😅

In Biz: Some matches are great people, but most won’t work for what I am looking for and it can get ambiguous as to why we connected in biz not in the Dating or Friends category. 

In Dating: Watch out for matches like the closet pot-smoking crazy that leads you on to a phone conversation and deletes or unmatches you to never be found again. These people are like kamikazes and really should be weeded out of dating platforms and alike for many reasons. It seems like a lot of people want to be saved but won’t care to kill you and themselves socially. 

Otherwise, Bumble has been the best app for me in  connecting in Biz and Dating for the limited time I have used it for.",3
378c8228-408e-4e62-ae73-53fd39009763,2023-06-29 22:08:25,"I haven’t used BFF in over a year and now I’m unable to swipe right on people because I’ve “hit my daily limit”. I kind of understand the intention when it comes to the dating aspect of the app, but the friend side should not have a limit!? And 25 is an insanely low number. Even on BFF, I only matched with 3 people in that day because most women add their Instagram handle and never return to Bumble, so that wasted a swipe right.. Additionally, I’ve read many articles about how difficult it is for people to find matches with this new update because people will let the time run out due to women needing to send a message first and potentially being nervous to make the first move (been there) (or because of the same Instagram issue mentioned above). I don’t believe this limit will help anything but Bumble’s income. Let people swipe right on 500 people per day if it adds to their chances of finding the right person.",2
a13cfdf2-7a74-4af9-83e9-c0afb1f39c45,2022-11-18 19:45:36,"This app is great for looking at pictures of single woman in the area. That’s it.

But if you want to swipe, you get like 5 free ones a day which is hilarious. If you run out you can BUY more swipes just like you can BUY opportunities to be seen by more people and how you can BUY more potent likes that people will actually notice.

If you use the app more and more each day and are a free user, the algorithm forces you to the back or middle of the selctions (agin you get like 5 free likes) making it hard for you to find outreach as well…unless you buy said outreach. 

You can use the app less prevalently and you will be rewarded about 15 likes to use for free to hook you back in (after not logging in for a week because the app is bad) to having more reign in your app but after that it’s just more ads or forcing you to buy likes.

Any dating app is better than this one but dating apps have fallen from what they once were, this is to drive profit from losers who are desperate for dates but are incompatible to most people, tricking them into thinking they are getting more opportunities. 

I highly encourage anyone to use anything else besides this app that targets the desperate and makes them pay for it literally.",1
e77101cc-5b9b-4524-9ccd-e5e47206e2b2,2023-11-12 08:37:35,"I am not a cell phone nerd, have but a few apps & have zero social media presence. I was talked into trying Bumble because the person felt a host of valid profiles are to found of people you feel are a good match, whatever match means for you. If I tell you it is very user friendly that is saying much as these devices I do not find very user friendly in general",5
f7c4e986-6505-42f4-8879-7d5ffcedc5ec,2022-09-26 18:32:26,Made the account to meet people once I moved to a new city. Met a great guy who was hilarious and was an excellent tour guide who knew all the great spots and restaurants to hit up. 2 years later my now husband is still making me laugh while we find new places to visit in our new city.,5
