label,app,date,rating,review,uuid
"expensive subscription:
beeline for free users: potential profiles don't stay long enough in beeline queue for free users to view and swipe on them
limited swipes for free users:",bumble,5/8/20232:20:45 AM,1,"Guys not trying to be a downer but dear god $120 for 3 months.
Why not just call it sugar daddy’s R us and at least be honest.I mean half the females are just insta ho’s lookin for money anyway your already 70% of the way there.(not blaming the app for the clientele just saying) I remember when this app was reasonably priced a few years back so I thought I’d give it another shot saw the prices just to see who likes you and noped outta there. Also yes you do occasionally put them in the deck for the opportunity to match for free users but they don’t stay in the beeline long enough in most cases due to running out of swipes making it extremely impractical if unwilling to pay those crazy prices. I know you need to make money but you’ve priced out half the under 40 community at least.",55e58bc6-ff9f-4f67-a1f7-6d4341c20066
"overwhelming likes when sign up: 
fake accounts or unresponsive accounts:
likes that stop for premium users: overwhelming number of likes to those who pay but likes stop eventually",bumble,8/10/202212:42:44 PM,1,"I hate the idea of a business manipulating peoples emotions for profit but, here we are. Basically if you sign up for bumble (or many other dating apps I presume) you will be quickly hit with more likes than you would even imagine. After you pay for membership, you will find out many if not all are either fake or don’t actually communicate. After you pay you will also find, where you were overwhelmed with likes, and the thought that maybe just maybe you could make one meaningful connection, we’ll say good bye to the likes, they stop. If I had more time I would LOVE to start a campaign to rise against this manipulation, these apps/companies don’t care 1% about your happiness or making real relationships, just another money grab. Please, I hope to help at-least one person save their money, it may be hard but it seems internet dating has deteriorated. Go into the world and meet people the old fashion way, best of luck!",ea173ad7-9fd5-4683-a82e-dfcafebb63d0
"limited likes: encouraged to have thoughtful swipes
pay-to-play solution to get unlimited swipes:
lowest match-conversation ratio:",bumble,12/6/20224:10:24 PM,1,"First, limiting likes to encourage “thoughtful” swiping but then offering a pay-to-play solution for unlimited swipes is unbelievably dishonest. Just say you need a means to make money because your dating-app data is entirely useless from a marketing standpoint point.

Also, putting the Onus of conversation starting on the gender that has never once been able to make a decisive decision on a restaurant in the history of human kind is equally absurd. Bumble has the lowest match-conversation ratio of any dating app for this reason. It’s basically just a giant way to drain men of money using its women users as the service they are selling. Ladies, y’all are better than being a tech companies provided good/service",d4fd0153-910a-4653-b068-856e000f8d0c
"people who liked you feature not accessible to life time subscribers:
bot accounts: messages from bot accounts",bumble,1/22/20232:48:45 PM,1,I went ahead and got the life time subscription for this so everything will be open and unlock. Still can’t see who likes you it’s not all open have not gotten any messages yet if I do it’s bots this is a waist of time . If you do a small subscription you will get messages until you get the life time mainly get messages when subscribed is almost over just so you will subscribe again to waist your time better advise I do better on facebook than this just saying if I could rate lower I would of !,c68c2deb-ee67-4c97-b21c-96bf895ef975
"limited likes unless pay for subscription:
no customer support:
automatic account deletion under suspicion of fake accounts:",bumble,5/16/20223:16:04 AM,1,"Read I’m not one to usually review but I feel like this is to be sad I get bumble about two years ago and it was a lot simpler than it wasn’t a cap on the amount of lights that you can do it wasn’t as complex and all about a subscription. 
Apparently you can only do a hey certain amount of likes unless you buy their boost or premium subscription it’s it’s all about appeasing their investors and not on the content it was originally made for which was building relationships. 

Not to mention their customer service is nonexistent and whoever whatever algorithm keeps deleting my account seems to think that I’m a fake account. I’m over it I’m moving to Hinge",562cdd0a-80bb-4cc9-8e4f-f85cc53f5c7f
"permanent ban with out proof: account ban on reported but provided no reason to the banned account
no refund after ban: paid features not refunded after getting banned
no way to appeal or reverse the ban: ",bumble,9/15/20233:29:16 PM,1,"UPDATE: I already messaged your Facebook and you told me I was permanently banned and no way of reversing it, for anyone who wants to use it you’ll get banned without proof or cause to show what you did, then if you try and fight it they’ll permanently ban it this app is the worst just go out in person it’s so much better and this app won’t give your money back either

Got permanently banned after no proof because 1 person reported me for no reason, definitely will not recommend this app to anyone and I paid for some features too so I didn’t even get a refund, ridiculous on how with like I said no proof of anything I did I got permanently banned",dd57561d-1be7-46a7-a0ef-d91aad97b2ee
profile photo flagged and taken down within 10 seconds of upload: user suspects that their profile seems fake to the algorithm,bumble,11/8/20227:14:02 PM,1,"At this point it is literally impossible to upload a photo of myself, every single photo that I have uploaded with zero editing is zero filters has been flagged, I don't know if they think I look fake or what but not even 10 seconds after me posting literally any new photo I take of myself it gets taken down. I don't know if this is a glitch only happening to me or if it's happening to other people as well but I will no longer be using this app",8749818f-4fe0-493d-b660-40d0bda1d0c3
"Bumble BFF features works for heterosexual people: since it matches the same gender for making new friends
Bumble BFF feature not working for cis-identifying queer people: ",bumble,3/24/202212:51:00 AM,2,"Bumble BFF inherently recognizes that people need to make friends, new friends. This is especially crucial when for example you move or enter a period of new growth. And BFF inherently recognizes that people sometimes are solely looking for friends where sex can never be an option and harassment is a nonstarter, hence it limits matches only to the same gender. That only works for heterosexual people, and there is no way to change that setting. Cis-identifying queer people have no way of seeking platonic friendships safe from the risk of harassment or sexual pressure. And the utilization of the binary completely removes choice and sense of belonging for trans and non-binary folx for whom harassment and sexual pressure are never off the table anyways.

In short, why is the platonic side of this app geared first and foremost with cis-hets in mind, with virtually no liberty for queer people? Do we not deserve friends of our own choosing? Are we inherently incapable of making lasting and deep friendships with others of different gender identities?? Bumble BFF answers the latter two questions with a resounding YES. Shameful.",3e84463b-3f08-4fd4-97b1-6d15473c076f
"no matches to the subscribed users: 
swipe limit not working out in matching people for unsubscribed users:",bumble,6/21/20225:27:14 AM,2,"I’ve used this app for a bit and was getting plenty of matches and met a few people in person from the app, but about a two months ago I decided to pay for a month subscription and got no matches at all so I canceled the subscription and still wasn’t getting any matches, it went from more than a couple new people a day to no one, the exact day that I bought the subscription, I still get on almost every other day and swipe to the limit in hopes that it would be fixed but still a month has gone by and nothing.",fe560440-6619-4c30-9945-83023a895208
conversation starter prompts (not working out): prompts asks information about user to help the other person (women) on the other end of the match send the first message.,bumble,3/27/20228:34:53 PM,2,"I find a lot hilarious that bumble has recently started asking me to give my matches some sort of information about myself (past what’s already in my profile) to help them send the first message. I love the idea of girls messaging first but only ~1/20 of my matches say anything more than “Hey”.

This new feature completely defeats the whole business model of Bumble imo. I use almost every character in all three prompts in my profile so if that isn’t enough for a girl to start the conversation then maybe the idea of this app is slowly failing and I just need to go use a different dating app.",b49174eb-b41a-4dad-8ebc-62c8e4330278
"spotlight and like responses: number of likes seems very less compared to the minutes of being exposed to the spotlight feature
feeling of actual connections: user is not satisfied with putting them out through the app",bumble,1/21/20222:28:18 AM,2,"I have paid for the 150 min spotlight and got 2 likes. My girl friends helped create my profile, thinking it would actually start conversations and attract likes but instead it feels like women are on this app just for validation instead of making any actual connections. I don’t think it necessarily the app that’s broken but rather these new social norms behind the dating scene.",890da83f-0a68-4a7e-a009-215c3ab74542
"less match compared to the competitor apps: regular matches in other apps but not in this app
algorithmic manipulation to trick users into buying boosts feature: Boost feature elevates the profile visibility to potential matches",bumble,2/4/20223:09:51 PM,2,"How is it I can regularly get matches daily on Tinder *and* Hinge, the latter of which I considered the worst dating app, but Bumble I’ve got nothing?The first week or so of having a bumble account is great, but my suspicion is the algorithm works to push you out of the dating pool in order to tempt you into buying boosts.It has nothing to do with my profile, I’ve modeled it around my Tinder and Hinge profiles which give me consistent success.",6b857575-8ab8-4917-b1e6-e47cb265af39
no swipes for users with slightly less appealing (based on social norms) physical features: ,bumble,1/1/202311:10:30 PM,2,"Unless your “tall” (6’-6’5) have colored eyes, light colored skin, that’s the only time you have a chance at getting woman to respond first. Any guy 5’7-5’10 is too “short” apparently, and if you have a semi dark complexion you 100% wont get swiped on or just ignored, the best part of all are the woman on this app who put “text me first” as if the app isn’t designed for woman to be the ones to message first.",e46054e3-d074-4761-b055-294beba4133c
"issue with profile picture verification when using BFF feature: stuck on retake picture stage, and no way to move back to the dating mode",bumble,6/22/20223:34:27 AM,3,"I have been using Bumble dating for a few days and decided to check out the bff part of the app. Now the app is stuck on verifying my pictures and none of the pics I’ve submitted work and it’s stuck on “retake picture” and doesn't let me move out of bff back to the dating site, but none of the pics I’ve submitted work!",1683c9a6-bf06-47d6-bb13-4dbbea06747d
"pay for spotlight feature: feels annoyed having to pay spotlight to queue profile for potential matches
no message response during Spotlight period: ",bumble,7/11/20223:43:03 AM,3,So far I really like how easy the app is to use I just wish I would get more feedback from other women I send likes too because it’s annoying having to pay for a spotlight every time and no one will text you during that time period which is off in my opinion.,c47aabc2-1fff-452f-82c0-1010d3153f44
lowered profile visibility on too many swipes to the left:,bumble,12/12/20212:47:54 PM,3,I’ve had a lifetime sub to this app for a year but never used it. I not only heard but saw that swiping left on too many people causes your profile to be virtually tucked away and dead. So participating with the app on that part is non existent with me while I am looking for either man or woman it still dose not jive well with me that the app is primarily focused on woman alone. A minor complaint but it definitely makes me feel unwelcome on the platform.,9f90d49a-dfa0-4889-b96c-657c8aa83936
expiring matches causes missed matches with people: timer feature that expires matches if other party (women) do not respond back (first) after certain hours of matching,bumble,8/14/20234:09:00 AM,3,"Listen we all know there’s a large percent of people on this app that are only here cause the other banned them (probably for no good reason) i like the function of this app and it normally works well except for the worst feature; the expiring matches, I have missed so many matches with awesome people because i was busy in the 24-48 range you get to message someone. It is ridiculous and not helpful for meeting people especially when you have adhd like I do",308a8e73-afc2-491b-a9cb-278b090dac3d
"request to view all matches:
request to have more detailed choices to profile filter: what are you looking for:
option to prioritize connections by distance (in reverse order):
more choices for personality traits: ",bumble,3/24/20225:37:44 AM,3,"(1) Allow easier use to see all your matches (regardless of length of time since last conversation)
(2) More detailed choices for “what are you looking for”: i.e. Platonic Friendship, Intimate Connection, Open Minded, etc
(3) Ability to prioritize connects by distance, but in reverse (farthest away first priority)
(4) More choices for personality traits/details",ad924138-bffd-4dd4-8b03-1316b4b9a7e9
"unable to view who liked me feature:
payment method options unavailable to upgrade:",bumble,8/1/20223:23:49 AM,4,"Not gonna lie the app itself is very good and i love all of it expect that i cant see who liked me 
I tried to upgrade but every time i will get error like ""there are no available payment method for you right now"" 
Can you please fix this issue?",34b5e450-141b-4126-ab71-1849e0a578de
annoyed with popup interface: requires tapping 'X' button at the top left corner,bumble,9/21/202311:04:53 PM,4,"I love the new mini games where you gotta try to tap the ‘X’ at the top left corner as fast as possible when pop-ups happen every minute or so! The devs were really thinking about challenging the players by putting the X at the top left so you couldn’t really just use your thumb if you’re swiping away one handed, you gotta get your other thumb in the action! Truly an epoch of mobile gaming",eaea27b6-9b54-446f-856a-8375021498dd
"requests for unlimited likes, swipes and messaging features for free users:",bumble,3/3/202312:08:59 AM,5,"Bomb bomb I’ll understand that you have to make money somehow but why can’t you listen the features an offer we can message people for free and you can see who you liked because the vantage of the app makes it less likely to want to use the app I like your app but please limit messaging so you can message unlimited and you can see who liked you. and please have unlimited swipes for free so please have Messages for free people that you can see who liked you and you can unlimited swipes for free so unlimited messages for free, unlimited unlimited who’s Zissou likes you and unlimited swipes",49d3c6b2-bfb1-4c58-9cff-c3ecd012d9fa
appreciate the sympathetic response from Bumble on reporting abuser on the app:,bumble,11/25/20212:16:02 AM,5,"i found my old abuser on this app and reported them with a somewhat detailed response. i received an email from bumble assuring me that not only are they doing everything in their power to prevent him from having/creating an account again, but that they also legitimately are sympathetic to what i went through. the response i got from their support team was honestly more sympathetic than anything my own friends and family had to say about the situation. i rarely leave reviews, but this app is so friendly to women and non binary peeps, it is legitimately the best bet for anyone who isn’t a cis-het male to meet/ talk to new people. from the bottom of my heart, thank you bumble, despite their ridiculous premium fee that i will never pay for",5fa1470b-f1f1-4a5a-aa1c-36994857b16d
appreciate the connection the user made through the app,bumble,12/2/20215:12:58 PM,5,"I first used bumble when I graduated high school as I was very nervous to really step out and meet people 
Two years later, I’m now in a relationship with a man I met on here and we’re now starting a family. I honestly can’t complain, I recommend this app for anyone who’s excited and has a desire to move forward in life",5f7d029a-2f47-49b6-aafd-109e92d1a57a
"requests for a free trial:
expensive price to sign up:",bumble,4/18/202310:29:23 PM,5,The app interface seems pretty decent I haven’t unlocked all the features just yet wish they offered a trial period because it’s kind of pricy for something you’re going blind into,d0730acc-5f48-4561-b0b2-b22cef7f3ba8
"account ban: 
customer support:",tinder,11/4/2023 22:27,1,"i had the app for awhile and just got randomly banned went on a email rabbit hole with multiple ""tech support"" i know i never gave anyone a reason to report me and def didn't violate anything yet anytime i talked with anyone which i could tell was automated just kept telling me they didn't have to explain why i was banned and i was a gold subscriber for 8+ months for being so popular and having so much revenue you'd figure they'd invest in a actual support team! especially considering there might be victims of false reports.. was a great app to network and meet people really miss using it just wish they treated the users better especially ones that pay for premium services!!",96b89030-8c1d-41b1-98ec-c8524c150cdd
"incorrect boost feature purchase: purchased boost that last longer, but was given prime time that went off automatically
                                                                                                                                                                                                                                                                customer support: dispute not resolved regarding the purchase",tinder,6/23/2023 18:11,1,When you attempt to purchase anything in-app make sure you report it immediately if you don’t get what you selected. I purchased a boost so I could use it whenever I wanted to but was instead give a prime time boost that went off automatically.. after contacting customer support they said they could help me because it was already automatically used… This in my opinion is a serious flaw in the app and a lack of customer service resolution.,56ed3aa2-bdcf-4fe7-a501-598d5f7739d5
"fake profiles: advertising premium snapchats, inactivate accounts",tinder,9/1/2022 16:56,1,"The developers don’t seem to care about the endless number of fake profiles that are advertising premium snapchats and other “services”, and inactive accounts.

Some of these fake profiles are made by people who forget to delete their actual pictures — i.e., you’ll see a girl’s profile with a bunch of pretty photos, and then the last pic will be some guy in India or Nigeria. 

Get rid of them and maybe people will want to actually pay for this crummy app again. But as of right now, Tinder is well on its way to becoming another Myspace — just a crappy, unused shell of what used to be a great app.",1e842c23-b8a8-4d8a-8420-2438db4348ca
"account ban: new account created, posted a single photo and swiped single right on a profile, no reason to ban provided
appeal process for account ban: 
name change in profile: does not exist, required creating new account",tinder,2/7/2023 11:01,1,I have had this app for a while and I don’t use it all that much but I recently created a new account after deleting my previous account because I wanted to put my full name instead of a nickname I don’t like to be called anymore because tinder doesn’t allow name changes. I had not done anything on this new account except for adding my photos and swiping right on one person and this morning I come to find out that I am banned for seemingly no reason. I have no clue if or how I can appeal this but banning me for no reason when there are plenty of people on there actually breaking the law is pretty ridiculous…,7ead0765-23ae-492e-b92f-a03b0cf3ff0f
"scam accounts: asked to join snap and pay to play
                                                                                                                                                                                                                                                                customer support: none provided",tinder,4/27/2022 22:36,1,There are so many scams on this app and that’s who the app pushed to me the whole time woman that wanted me to join snap chat and pay to play wth I was on here to find a real woman to connect with not a hooker!!! Or a scam trying to rob me this site has no customer service for a reason they won’t help in any way I highly do not recommend this site for anyone wanting to meet local real people to take on a dinner date this is a scam and the site has no interest in helping its customers only taking are money!!!!!,a71626d4-f8a6-4805-aad7-f5636376adfd
"account ban: flagged as fake or spam
                                                                                                                                                                                                                                                                customer support: not helpful in resolving the issue",tinder,5/11/2022 16:18,1,"I used this app for 3 years with girls only as my preference and it worked just fine, I changed it to guys because as a bisexual woman I was kinda thinking… hmmm maybe I could find a sweet guy. I had it on guys for literally 2 days and someone flagged my account as fake or spam. I literally didn’t do anything. The only thing I can kinda consider is the culprit is that I used a nickname (yuumi) which is literally what my friends call me because it’s a video game reference (if you’ve played league, you know) my government name is a very unique one and I don’t want people pulling up my Facebook and messaging my dad (yes that happened before, when I first downloaded the app I had it on men and women and of course men messaged my dad telling him I was underage (I wasn’t) and that I should get off tinder) I’ve been banned for over half a year now and support couldn’t even tell me what rules I violated. Using a nickname isn’t against TOS. I just want a cute fairy gf :(",e44841de-5caa-4f8b-9539-1c64cd740c2b
"expensive fee: 
no matches for free users:
account ban: without reasons, still make you pay the subscriptions",tinder,11/19/2022 13:28,1,"This app is basically just trying to profit off of the loneliness that most humans feel at certain points in their life, this app just wants your money, sooooo many useless features that are stupidly expensive but if you don’t buy them you’re getting no activity or matches (especially as a man) also they will ban you without notice but still make it so you pay your subscriptions, this app needs to be taken down and who ever made it needs to be stoned",f1622b60-7c13-4a7c-933f-31fb3c6fc759
"interface glitch: difficulty swiping left or right, causing to miss out on matches",tinder,11/3/2022 23:11,1,Ever since I started paying for the app it has become hard to send messages to swipe left or right I’m missing out on matches because my app glitches constantly. 100% not worth the money I pay every month and definitely not worth the headache next month I’m deleting the app for good hinge has never given me any problems definitely would recommend that app,a2640083-9366-43e3-ab13-70258d69f03f
"account ban: no reason given
                                                                                                                                                                                                                                                                shadow ban: algorithmic manipulation, reducing swipes (from another party) so that you end up paying for the services",tinder,5/8/2022 6:26,1,"They’ll ban you for no reason, first after maybe a couple weeks or months you’ll keep denying the paid services they offer the you’ll notice ur barely getting any swipes at all (they’ve shadowbanned you prob for not paying for anything ) lol i’m no simp so i’ll still not pay for any damned dating app 😭😂 ill walk out and go talk to a lady myself. After they’ve finalized you’re not dumb or wasteful enough to put money in they’ll ban you",3502cf40-a27e-4b04-8777-60eda5ab7756
"account ban: explaination not provided
                                                                                                                                                                                                                                                                appeal process for account ban: none provided
                                                                                                                                                                                                                                                                data security concerns: personal data sell to advertisers",tinder,2/14/2023 0:53,1,"biased attitude without explanation of the reasons and the possibility of an appeal .. they just blocked it on a whim, the reasons are not known the support simply responds with templates, they don’t even want to figure it out, a disgusting attitude with their users !!!  they position themselves as a humanity social network, but in fact they STEAL PERSONAL DATA AND SELL TO ADVERTISERS!!!  even the same Facebook, which is terrible in terms of politics, enters into a dialogue and checks the correct operation of their automatic filtering by their bot .. and tINDER think that they are the only ONE.. monopolist but thanks to this action and the saved correspondence with support we have already taken the case to court, and besides the inflicted  morally, they will still compensate for the wasted time. and the lost information uploaded to them ... therefore

 I recommend not to ignore their boorish attitude, but to file them with the control authorities .. they don’t want to pay support for verification, they will pay fines and compensation",519d2c00-8cee-4e56-8c11-59b90bf183bd
personal safety concerns:,tinder,1/19/2022 7:15,1,Don’t dateFrom here because you can get kidnapped raped and many more if you are 17 and older they do not do this I am a 10 year old female and I would try and look out for the ladies out there and say please don’t do this isn’t a bad thing I don’t know who made this and why they made it but it’s a bad thing they they messed up really bad signing off by 10-year-old trying to help you so please don’t date from here it’s bad,ae353166-ab1a-4334-97c9-110b015f27ca
"account ban: 
appeal process for account ban:",tinder,6/21/2023 22:41,1,"So I had a tinder for years had the premium account so I added a picture of my boyfriend yesterday and was banned for “violating guidelines” so I reached out to try to appeal the ban and they kept repeating the same message “ Hello,
 Your account has been banned for violations of our Terms of Use or Community Guidelines, which we take very seriously. We are unable to provide further assistance, and so we may not respond to additional requests about this case.” Don’t waste your money on premium account because they will treat you like you are expendable",d4c54fc4-2d7e-4913-81b6-aef58394dce1
"account ban: 
customer support:
FAQ section: provides information that if any guidelines are violated, account is permanently banned",tinder,9/27/2023 21:54,1,"I have been a tinder member for only 4 days, only wrote to 2 people messages very polite and just asking what their interest were, the I swiped to like profiles, the suddenly my account was under review, I paid $80 something dollars for a six month membership, I did nothing wrong since I didn’t chat with anyone, and my pictures were of my face only so nothing that was not allowed, after a half of day of my account being under review, I was banned permanently from the app, 4 days I was on and did nothing and got permanently banned for no reason, they don’t have any costumer support, the only thing you find is FAQ, that tells you that if you were found in violation of any rule, your account is banned permanently, yet I was given no reason as to why I was banned nothing I paid and they closed my account, they are a bunch of thieves stay away from this app and don’t pay them any money, the minute they receive the money you will be banned permanently.",37941eee-91e9-4ecc-9f3f-86e196cb65c1
"interface glitch: glitch experience, remove access from swiping users
account ban: without exact specifics of guidelines violation
customer support: unable to locate user's account or explain the violations
refund post account ban: no support on getting refund after getting banned",tinder,6/8/2023 22:35,1,"I downloaded this app in hopes to find friends and potentially a relationship but after paying $20 to highlight my account and get more views the app made my phone VERY glitchy and would kick me out after swiping for a few minutes. 

 Few days after downloading the app I logged in to find out that my account had been banned because I “violated the community guidelines” and I wouldn’t be able to log in or create another account ever, but after reading the community guidelines thoroughly I realized I didn’t violate any rules so I contacted tinder to find out exactly what happened the were not even able to locate me account at all or tell me what guidelines I violated OR refund my $20… therefore downloading this app was a complete waste and I was robbed of $20. 👎🏼",2217c40a-897f-4405-808d-a5f8766cbdc3
"expensive features: including boost, super likes",tinder,11/11/2023 23:02,1,"I don’t think they literally don’t care if you actually find someone, just spend money, you need the subscription than the better subscription if you want to be seen oh but your still not really being seen so get a boost and you’re not that likely to get a match unless you used a super like so better buy those, like no holy crap, so I need to spend what like 100$ a month on an app just to do it’s purpose",66ad95f9-edb1-4a2c-937d-365915cf5578
"account ban: 
customer support:",tinder,2/11/2023 14:30,1,"If you get banned and you have no idea why is most likely because someone you talked to you in the past is salty.. and unfortunately, I don’t have to guess what happened to my account… The perpetrator taunted me and Tinder still banned me even after I told them I have evidence, but whatever.. not professional at all, and is absolutely disgusting and disgraceful of how they treat you like a second class citizen when you’re trying to defend yourself from someone who actually assaulted you.",7c607476-c052-400c-b1d8-6cb3c1c0b9b2
"account ban: without reasons
                                                                                                                                                                                                                                                                customer support: respond with canned response
                                                                                                                                                                                                                                                                personal information: like social media, payment cards unable to use (payment cards) once banned",tinder,2/18/2023 8:07,1,"Tinder works great for what it is but it seems like whatever algorithm they are using to keep their app free of spam accounts and harassment is targeting accounts mistakenly. My account was banned indefinitely one morning for reasons unknown to me. When I inquired about the ban I received a canned response from their support team that pretty much stated “tough luck”. Again the app is good for meeting people but users be warned, don’t attach any of your social media, credit or debit card, Apple or Google accounts to your profile or you will be put in a database that will prevent you from ever using the app again if you randomly get indefinitely banned.",bb5f4828-30d5-47d1-97ef-95e75de85721
account ban: without reasons,tinder,12/3/2022 0:42,1,I’ve been have tinder over 2 years now and it’s been good the passed 2 years met a lot of people over time but I was banned from tinder for no reason I never posted anything with my shirt off and said anything rude are nasty and my account got banned out of no where I get off tinder for a couple of hours and when I get back on it’s shows I’ve been banned like come on there no warning and nothing just straight banned me,9bb7a7d3-444d-40f4-b797-9be07e77eba4
"account ban: no explanation
                                                                                                                                                                                                                                                                personal safety concerns: accusation that the app allows registered sex offenders",tinder,5/30/2022 18:31,1,Can anyone relate lol whats with them banning people who clearly do not go against any of their rules or guidelines??? Just seems a bit selective and fishy to me now that Ive been researching for a bit and have seen that many women and trans people have also been unexplainably banned. Tinder is ok with outwardly stating they allow registered sex offenders to be on this app but then seem to not be willing to publically address this reoccurring problem that seems to be continuously swept under the rug... like literally I was swiping fine and pretty last night and was talking to a few men and then i open my phone this morning and see that im banned lol... like i literally read over all the guidelines and i coudlnt even think of anything I did that would have even applied to anything they had written... someone has to do something about this and please give me my account back! Otherwise I can very much see this snowballing into a bigger issue.,395b04f3-8235-494e-aa49-a4e1dc56c089
"location based matching: irrelevant matches with international people
                                                                                                                                                                                                                                                                hidden cost and monetization: pay for boosts to increase visibility or access features like message threading can feel like a bait-and-switch tactic",tinder,10/4/2023 6:25,1,"Site matches you with women in other countries, which is great if you want an international pen pal instead of an actual date. Also, they need to get Google maps because they can’t seem to figure out actual distances people are away…everybody is within your parameters even though they’re actually twice that far.
This is going to sound like die grapes but the only way to sacristy get your messages tread is to “Boost” aka, send them more of your money in the hopes of making a connection. Wouldn’t quite say it’s a scam but certainly bait and switch …just tell me up front on the costs, put better yet just make a fee that includes unlimited messaging.",877be012-7eff-40b1-b30d-2d7c92e94441
"account ban: especially after buying subscriptions
appeal process for account ban: not supportive
fake accounts: ",tinder,9/22/2022 21:45,1,"They created a decent app (not without its problems) and sue to recent global happenings dating has become extremely reliant on online apps. Then without question or any form of appeal or at minimum a discussion they can block you from any type of online dating… yes I understand there are other options… but when the parent company owns the top 10 dating apps you get blocked from all of them. And they give you the run around with zero help or process to help. And how convenient they banned me 1 week after they renewed my membership (which continues to go up in price every few months.) And even worse they choose to ban people randomly without warning or anything… while anybody that’s spent more than 3 minutes on the app knows the vitriol on here but nothing is done about that… the amount of people using it just to promote paying for sex, only fans, or scam fake accounts… but they randomly ban people without warning or any explanation is baffling. Sad state of affairs that everything has become. I guess I should thank Tinder for allowing me that 1-2 hours back I’ve been wasting using their app. Tinder single handedly by poor management will bring back in person dating.",8a79f82e-9175-4456-8e52-839cd6c561ef
"content locked behind subscriptions: including people who liked you, people who texted you features",tinder,8/17/2023 23:19,1,"This app is a scam they tell you you can meet people in your area what they don’t tell you is that you have to buy the subscription for you to see any dates at all you can’t see who likes who texted you nothing not anything without buying the subscription honestly the whole app should jus be thrown away 

Y’all want us to download and use y’all app not the other way around so y’all needa make some changes like we should be able to see who likes us n text dem for free ! All that out of the country stuff I understand cost on that so that’s what should cost not for us to get ah date bc I be damned I pay y’all , the restaurant, and her y’all crazy asl good day this app is a sham don’t even waste storage",0644ba71-1dfa-44bf-89d4-b8827ff17919
"account ban: for no reason
appeal process for account ban:",tinder,7/25/2022 16:13,1,After being a loyal customer for years my account was banned out of the blue with no warnings or precautions and they are very slow to reply and mostly reply with thoughts there is no real technical support in the algorithms are fixed to where if you don’t get so many like you won’t really get any Vs certain people get it all… fix your biased banning system and make it reversible with error/abusive systems in place to where only the RIGHT people get banned,877cbe24-d26f-4dfc-ae28-01ecc7a1e12b
"account ban:
sign up requires phone making new account creation difficult:",tinder,3/30/2022 6:35,2,"My friend introduced me to Tinder so tried it but ultimately got banned because I was using app as intended, for hookups, but got banned I guess because people are like “oh I’m looking to date” which is fine but instead of just unfriending most girls just report you I guess leading to me being banned and not able to make new account due to making accounts through phones number rather than an email",246b38d6-8152-49a9-8bd8-918716ca0b0f
interface issues: view billing info page freezes or says cards declined.,tinder,10/19/2022 19:00,2,So I had this a little bit ago deleted it and decided to come back to this and now everytime I try to redownload it says sign in to view billing info so I sign in and it freezes or says my cards declined when Ik for sure it isn’t which is weird cause it’s a free app as well and I’m stuck here trying to find out what to do. Pls fix this!,2eca6d3b-a242-4919-836d-7e5233524fd9
"match success: poor experience in that area
fake accounts:
misleading notifications: stating a new like received, but in reality not",tinder,7/13/2023 16:33,2,"I’ve been on and off of here for awhile now and the number of fake profiles is getting out of control, also, I only actually get to see about half of the “likes” that I get, I’ll get a notification that I got a “like” and when I pull up the app and check……nothin. And that’s when I’m connected to Wi-Fi, and yeah, I’m still convinced that my profile isn’t being shown, I’m a marginally handsome man and yet, not one woman within 75 miles of me between the ages of 25 to 42 seem to find me attractive, weird.",1fd91ab1-fbbc-420f-9b03-a347d6b2252d
unwanted tags added in profile in the passion labelling section: ,tinder,4/15/2022 15:33,2,"While already not a huge fan of how a lot of things on this app work, I logged on to find that all but one of my passions had been removed. I noticed that most of the ones that were removed were ones that weren’t really hobbies or things that told you much about a person, but one of the tags that was my biggest passion (gaming) was replaced with Fortnite and league of legends, both of which I hate with a passion. I just feel insulted to be told by the app that gaming isn’t a hobby, so I must fall into one of three categories, either I play Fortnite, league of legends, or both. I wouldn’t care about the new tags if they left the old one, and even like some of the new tags they added, but how is board games a valid hobby, but video games not one? I love board games and video games and it is just insulting to no longer be able to put a huge part of my identity in my passions since I dislike the two games they think are the only valid options.",18aaef4e-88fd-4a61-b70e-0d9b198c66b2
account ban:,tinder,6/9/2022 20:49,3,I like Tinder so far but it’s a lot of exclusions on the app because I have a Nonbinary friend who’s a guy who was banned last year simply because he was matching with guys and that’s not fair in my opinion because he wasn’t breaking a rule or policy. Now if the guys weren’t interested in him that was fine but that’s no reason for tinder to ban him simply because male users said ban him. My thing is that if a male user or female user is nonbinary or bisexual or pansexual They should have the right to match with anyone regardless of their sexuality or gender because if the person isn’t into them that’s fine but TINDER SHOULD NOT BAN THEM BECAUSE USERS DONT LIKE THEM.,3f1f467c-d290-4655-a175-22e2a436b946
,tinder,7/10/2023 5:04,3,"Be nice to see likes and make matches for free even if they were numbered so service could be used versus just being able to send likes only, I don’t want to to upgrade just to see who likes me and connect. Just the feel of a first time user to tinder, kind of makes me want to try a different platform where I can go so slow and still connect verse be forced to pay and run risk of failing to cancel payments properly in the future.",d899a617-410d-4ece-9a73-74d5da7940ed
,tinder,11/11/2023 5:08,4,the first thing that comes out when i see the first one of these in my feed and then when it gets a bit dark it starts looking more and less dark so it doesn’t get any better but i like the first two and i like it better and the last ones better and it has the most interesting look and feel to it so i think it will work out great with my first time making this one and i think i like that a little bit of it more than my first try and the other ones better as it,4a952f38-c964-4444-b95a-22cd6220741c
